user_id,city,device_type,kyc_level,account_age_months,account_age_band,active_days_per_month,transactions_per_day,monthly_transaction_count,avg_transaction_amount,max_transaction_amount,total_monthly_spend,merchant_txn_ratio,peer_txn_ratio,merchant_count_month,peer_count_month,failed_transactions,failed_txn_ratio,refund_requests,refund_ratio,night_txn_ratio,weekend_txn_ratio,session_count,app_open_frequency,avg_session_duration_min,avg_gap_between_txn_hours,spend_volatility,avg_balance_before_txn,cashback_usage_ratio,suspicious_activity_score
UPI02632,Mumbai,Android,Full,18,1-2y,10,1.92,14,1390.64,3879.26,19082.01,0.584,0.374,3,9,4,0.293,4,0.2,0.156,0.335,25,34,6.79,51.27,0.236,12878.58,0.294,84.43
UPI02633,Mumbai,Android,Full,15,1-2y,23,4.43,124,718.07,1984.2,91107.53,0.821,0.206,82,42,3,0.038,2,0.0258,0.163,0.317,66,93,5.21,4.13,0.335,39120.33,0.345,26.45
UPI02634,Hyderabad,Android,Premium,1,0-6m,17,2.59,52,584.75,1480.89,26891.83,0.807,0.218,27,26,4,0.0837,2,0.0447,0.152,0.277,46,56,4.89,15.44,0.282,10022.45,0.406,32.95
UPI02635,Delhi,iOS,Full,26,2y+,6,1.19,3,291.35,808.0,847.68,0.596,0.353,3,0,2,0.35,0,0.0037,0.122,0.349,9,10,4.7,239.87,0.243,1245.74,0.335,70.09
UPI02636,Chennai,Android,Minimum,16,1-2y,22,7.53,140,137.36,338.43,21069.73,0.525,0.441,67,78,4,0.0299,2,0.0177,0.195,0.356,58,133,5.28,4.88,0.327,12409.52,0.301,39.11
UPI02637,Kolkata,Android,Minimum,20,1-2y,20,8.16,161,162.28,486.63,25394.15,0.688,0.303,111,53,9,0.0594,1,0.0077,0.164,0.319,66,108,9.15,0.91,0.36,19218.11,0.396,28.11
UPI02638,Delhi,Android,Full,17,1-2y,20,8.48,160,655.02,1965.14,100740.24,0.807,0.195,133,21,2,0.0193,2,0.0198,0.062,0.298,50,65,5.34,4.11,0.408,24634.53,0.375,23.36
UPI02639,Mumbai,Android,Full,18,1-2y,2,10.76,23,1600.58,6697.72,36362.07,0.395,0.677,11,11,12,0.35,2,0.0894,0.627,0.684,20,51,7.17,31.24,0.788,5862.49,0.34,100
UPI02640,Chennai,Android,Premium,3,0-6m,23,1.96,35,4383.26,12431.66,134182.99,0.7,0.354,21,15,3,0.0876,1,0.0372,0.084,0.304,31,42,4.73,18.16,0.49,79787.03,0.449,34.99
UPI02641,Pune,Android,Full,16,1-2y,3,1.51,7,705.56,2220.52,5156.89,0.327,0.624,5,0,0,0.0037,0,0.0023,0.118,0.465,3,3,3.28,96.76,0.342,1610.62,0.313,12.78
UPI02642,Delhi,iOS,Full,28,2y+,16,3.48,78,566.78,1817.07,39674.55,0.89,0.113,66,12,1,0.0241,2,0.0352,0.181,0.259,34,47,6.66,7.89,0.541,4992.92,0.385,18.61
UPI02643,Kolkata,iOS,Full,40,2y+,17,3.46,55,319.5,739.78,16000.7,0.885,0.12,42,7,3,0.0618,6,0.1124,0.084,0.388,50,84,6.13,11.7,0.314,2420.59,0.436,37.49
UPI02644,Ahmedabad,Android,Full,14,1-2y,20,4.33,69,128.34,304.77,8742.07,0.504,0.505,31,38,2,0.0392,2,0.035,0.154,0.388,64,147,7.54,2.69,0.252,3181.38,0.327,26.56
UPI02645,Ahmedabad,Android,Full,10,6-12m,9,7.35,51,2089.92,5407.52,98671.73,0.437,0.641,20,25,10,0.2152,5,0.1043,0.696,0.595,33,74,5.74,11.72,0.736,60029.92,0.347,84.91
UPI02646,Delhi,iOS,Full,30,2y+,5,1.28,4,441.21,964.17,1663.67,0.479,0.502,1,0,1,0.2575,0,0.0035,0.023,0.352,2,3,3.76,178.94,0.065,50,0.357,57.57
UPI02647,Bengaluru,Android,Full,43,2y+,20,5.06,116,540.81,966.65,68047.09,0.683,0.3,72,47,6,0.0635,3,0.0296,0.094,0.367,55,100,4.33,7.08,0.324,35044.95,0.453,27.17
UPI02648,Bengaluru,Android,Full,11,6-12m,16,3.79,52,1091.52,3618.77,57667.7,0.778,0.235,35,18,5,0.1003,1,0.0239,0.059,0.311,29,40,3.76,10.28,0.371,42601.54,0.334,22.97
UPI02649,Bengaluru,Android,Full,10,6-12m,26,6.51,184,188.2,478.64,34622.01,0.571,0.451,95,91,4,0.0243,0,0.0001,0.109,0.378,77,146,2.24,5.08,0.409,13063.56,0.338,24.43
UPI02650,Kolkata,Android,Full,3,0-6m,3,1.73,4,2002.35,8157.22,7880.1,0.484,0.467,2,0,12,0.35,7,0.2,0.322,0.613,10,20,4.84,178.42,0.927,385.63,0.417,100
UPI02651,Kolkata,Android,Minimum,19,1-2y,23,11.67,262,40,159.35,12100.73,0.283,0.642,56,201,15,0.0666,7,0.0305,0.68,0.636,88,176,4.52,7.4,0.769,5099.24,0.246,71.86
UPI02652,Kolkata,Android,Minimum,8,6-12m,16,5.67,82,1032.75,3323.92,87514.92,0.696,0.334,47,35,0,0.0147,0,0.001,0.067,0.309,34,57,4.7,11.57,0.524,14778.27,0.323,17.08
UPI02653,Mumbai,iOS,Full,8,6-12m,20,3.24,71,500.08,1164.85,34731.91,0.937,0.063,43,26,9,0.1286,2,0.0333,0.119,0.429,58,97,4.36,9.76,0.423,10992.36,0.422,28.79
UPI02654,Kolkata,iOS,Minimum,26,2y+,1,1.53,1,412.29,846.88,396.23,0.305,0.759,0,0,3,0.35,0,0.0092,0.069,0.27,2,3,4.34,250,0.199,1838.12,0.187,82.14
UPI02655,Hyderabad,iOS,Full,25,2y+,6,11.71,73,866.65,3122.51,60477.47,0.214,0.791,8,61,21,0.3008,9,0.1324,0.744,0.434,32,53,7.9,7.89,0.724,20911.57,0.28,100
UPI02656,Kolkata,Android,Full,20,1-2y,19,4.82,116,1009.64,3158.19,102164.63,0.712,0.291,62,51,0,0.0122,0,0.0019,0.04,0.243,35,54,6.55,4.61,0.376,40810.92,0.439,14.62
UPI02657,Mumbai,Android,Minimum,22,1-2y,25,19.0,440,1462.45,4187.04,533600.19,0.226,0.797,105,335,18,0.0591,12,0.0311,0.68,0.643,97,262,11.05,2.86,0.642,195617.39,0.24,83.14
UPI02658,Mumbai,Android,Full,12,6-12m,20,3.7,83,531.49,1162.87,49894.05,0.914,0.088,74,10,0,0.0082,2,0.0254,0.109,0.365,45,89,4.87,13.95,0.176,22067.1,0.41,14.36
UPI02659,Mumbai,Android,Full,18,1-2y,8,3.99,42,938.7,2766.07,41398.85,0.582,0.41,23,16,2,0.0523,1,0.0283,0.133,0.395,16,26,5.64,14.77,0.672,26225.65,0.305,27.93
UPI02660,Ahmedabad,Android,Minimum,17,1-2y,28,7.14,217,224.44,664.17,50191.31,0.605,0.442,109,110,9,0.0499,2,0.0138,0.101,0.336,79,179,8.98,8.68,0.474,23439.56,0.312,29.16
UPI02661,Pune,iOS,Minimum,18,1-2y,14,3.21,54,704.46,1958.99,41306.57,0.566,0.475,25,25,5,0.1079,1,0.0284,0.161,0.347,38,50,7.59,18.34,0.459,3150.29,0.264,32.75
UPI02662,Pune,Android,Minimum,33,2y+,8,1.44,14,488.54,1135.14,5708.94,0.606,0.452,9,4,0,0.0138,0,0.0092,0.024,0.241,18,28,1.14,53.16,0.266,50,0.338,17.57
UPI02663,Mumbai,Android,Full,28,2y+,11,0.44,1,464.65,974.84,519.96,0.482,0.44,0,0,0,0.0055,0,0.0033,0.097,0.516,15,17,6.37,250,0.356,50,0.369,15.44
UPI02664,Bengaluru,Android,Full,24,1-2y,19,4.92,38,3967.4,7598.72,158025.66,0.748,0.305,28,5,4,0.1121,0,0.0037,0.061,0.319,18,21,4.19,17.33,0.05,51065.52,0.359,43.95
UPI02665,Bengaluru,iOS,Full,24,1-2y,25,4.81,130,1202.2,2467.25,144633.27,0.899,0.113,84,43,5,0.0494,2,0.0185,0.182,0.437,73,104,4.84,4.11,0.285,86829.39,0.472,27.24
UPI02666,Chennai,Android,Full,16,1-2y,21,4.55,115,360.97,977.94,41011.52,0.849,0.153,92,24,4,0.0378,1,0.0112,0.075,0.256,36,61,3.89,3.58,0.313,10969.13,0.386,19.14
UPI02667,Ahmedabad,Android,Full,1,0-6m,29,7.65,190,624.9,1495.88,119809.42,0.923,0.07,103,91,1,0.0133,2,0.0205,0.155,0.34,85,115,4.81,0.38,0.221,27928.52,0.49,23.36
UPI02668,Pune,Android,Full,1,0-6m,26,3.85,119,440.32,1132.14,43890.87,0.937,0.083,113,0,6,0.0653,0,0.0066,0.183,0.429,52,75,6.19,4.1,0.284,10035.76,0.549,38.31
UPI02669,Bengaluru,Android,Full,24,1-2y,17,3.93,76,4322.83,8207.41,327174.3,0.748,0.242,53,26,5,0.0739,3,0.0424,0.077,0.274,28,46,6.27,11.08,0.277,143903.5,0.379,21.68
UPI02670,Bengaluru,Android,Premium,4,0-6m,22,6.34,142,175.37,415.65,20758.17,0.715,0.257,76,71,2,0.0274,0,0.0017,0.199,0.303,66,135,5.38,3.03,0.347,13600.03,0.357,29.91
UPI02671,Bengaluru,iOS,Full,32,2y+,27,8.27,236,209.19,777.13,56041.04,0.496,0.461,107,122,4,0.0267,2,0.0174,0.164,0.274,83,191,7.11,6.53,0.735,13615.05,0.233,23.28
UPI02672,Kolkata,Android,Full,8,6-12m,16,3.0,40,414.39,1004.3,17255.12,0.633,0.383,29,4,5,0.1384,0,0.0002,0.087,0.294,30,39,2.81,23.67,0.182,8051.06,0.372,34.32
UPI02673,Kolkata,Android,Full,2,0-6m,2,0.05,2,355.18,836.42,648.84,0.584,0.368,0,0,0,0.0,0,0.0035,0.023,0.248,4,4,3.84,250,0.533,50,0.285,15.31
UPI02674,Hyderabad,iOS,Full,18,1-2y,23,6.73,166,746.0,1554.1,139287.14,0.859,0.114,87,80,2,0.0255,2,0.0204,0.145,0.295,75,107,3.63,4.75,0.434,85491.98,0.399,21.21
UPI02675,Pune,Android,Full,27,2y+,15,7.22,122,174.68,495.18,23237.07,0.49,0.473,55,72,4,0.0414,2,0.0258,0.163,0.247,51,106,8.24,9.3,0.511,14634.63,0.329,28.11
UPI02676,Chennai,Android,Minimum,3,0-6m,25,2.38,45,494.35,1249.48,23019.36,0.712,0.3,26,23,6,0.1397,3,0.0697,0.078,0.384,58,80,5.54,14.22,0.296,3163.25,0.453,47.58
UPI02677,Hyderabad,Android,Minimum,21,1-2y,27,7.0,201,234.22,475.67,39656.33,0.561,0.424,77,123,8,0.0404,1,0.0086,0.137,0.398,70,149,7.59,1.33,0.242,15279.7,0.385,19.43
UPI02678,Ahmedabad,Android,Full,16,1-2y,31,5.89,189,78.17,202.76,15219.57,0.652,0.391,73,115,2,0.0247,1,0.0075,0.104,0.258,79,156,7.15,0.2,0.157,13134.29,0.327,21.05
UPI02679,Pune,iOS,Full,30,2y+,20,4.02,65,2562.05,6334.55,141618.87,0.568,0.429,17,48,5,0.0918,1,0.0189,0.174,0.279,44,53,4.5,11.66,0.315,83187.97,0.29,41.12
UPI02680,Bengaluru,Android,Full,24,1-2y,19,5.55,132,152.71,469.61,21684.48,0.566,0.45,56,78,4,0.0327,1,0.0095,0.159,0.221,70,166,4.65,6.72,0.241,11247.14,0.349,30.38
UPI02681,Bengaluru,iOS,Full,1,0-6m,18,4.44,113,541.21,1184.82,63317.29,0.552,0.483,51,55,1,0.0182,1,0.0173,0.153,0.332,32,48,4.0,2.06,0.215,18776.74,0.327,33.07
UPI02682,Kolkata,iOS,Full,17,1-2y,12,3.99,40,1907.22,8726.76,71147.9,0.55,0.41,14,27,14,0.35,3,0.0765,0.534,0.585,42,111,9.48,17.75,0.675,28217.82,0.408,100
UPI02683,Bengaluru,Android,Full,11,6-12m,21,3.85,80,1618.34,3120.52,129723.43,0.673,0.375,46,29,1,0.0255,0,0.0051,0.034,0.182,34,42,6.31,9.33,0.076,83436.83,0.298,21.14
UPI02684,Pune,Android,Minimum,19,1-2y,15,4.21,68,885.88,2586.05,49397.93,0.879,0.096,58,9,1,0.0259,6,0.0964,0.125,0.292,24,42,3.57,11.71,0.332,24786.67,0.403,28.42
UPI02685,Bengaluru,Android,Full,25,2y+,23,2.99,87,92.54,251.27,6699.53,0.705,0.282,39,45,4,0.0484,0,0.0017,0.214,0.232,88,124,5.94,13.4,0.471,2432.89,0.327,35.2
UPI02686,Pune,Android,Minimum,17,1-2y,16,8.35,133,156.28,288.82,21317.36,0.65,0.307,89,42,1,0.0223,0,0.0082,0.201,0.309,51,126,6.65,7.89,0.282,4863.18,0.367,34.95
UPI02687,Hyderabad,Android,Premium,6,0-6m,7,0.05,1,296.93,925.16,302.03,0.514,0.48,1,0,2,0.35,0,0.0048,0.029,0.451,9,14,1.39,250,0.263,50,0.403,78.28
UPI02688,Kolkata,Android,Full,29,2y+,15,3.17,30,5470.45,6850.69,152821.66,0.788,0.26,26,8,0,0.0048,0,0.0052,0.043,0.192,28,40,4.01,23.29,0.159,99391.11,0.457,13.69
UPI02689,Hyderabad,Android,Premium,20,1-2y,18,3.61,90,1079.71,2188.0,86358.11,0.654,0.31,56,30,2,0.0311,0,0.008,0.11,0.397,28,50,5.32,10.96,0.212,62452.65,0.404,19.73
UPI02690,Pune,Android,Minimum,5,0-6m,26,5.11,156,101.38,299.89,13494.93,0.654,0.367,98,59,7,0.0503,3,0.02,0.183,0.285,69,116,7.82,8.02,0.553,4332.05,0.29,24.97
UPI02691,Bengaluru,Android,Full,17,1-2y,26,6.58,187,127.14,463.8,20533.12,0.484,0.466,55,127,7,0.0393,2,0.0182,0.196,0.336,62,78,7.78,3.86,0.668,1597.33,0.344,22.38
UPI02692,Delhi,Android,Minimum,7,6-12m,2,15.15,30,40,163.4,1131.54,0.534,0.506,13,18,22,0.35,11,0.2,0.391,0.678,10,27,6.05,25.02,0.693,2833.89,0.393,100
UPI02693,Delhi,Android,Premium,31,2y+,20,2.47,64,3455.47,7507.68,201543.62,0.772,0.189,41,22,2,0.0374,0,0.0068,0.151,0.321,39,67,4.39,11.24,0.234,129940.41,0.394,7.33
UPI02694,Pune,Android,Full,38,2y+,14,5.88,57,950.87,2018.9,57092.7,0.659,0.38,41,14,1,0.0295,2,0.0359,0.114,0.356,21,23,4.64,15.35,0.462,28972.8,0.304,36.96
UPI02695,Delhi,Android,Full,14,1-2y,19,7.46,155,171.42,515.68,25174.36,0.503,0.513,62,95,8,0.0652,2,0.0186,0.068,0.351,48,117,5.31,4.39,0.415,50,0.255,35.67
UPI02696,Hyderabad,Android,Full,11,6-12m,16,3.38,32,1558.12,2601.32,58441.53,0.657,0.375,13,18,3,0.0973,4,0.1274,0.151,0.256,27,40,4.4,18.58,0.361,33007.88,0.291,38.24
UPI02697,Delhi,Android,Premium,8,6-12m,19,3.92,83,65.91,168.58,4931.95,0.713,0.244,57,27,4,0.0551,3,0.0392,0.082,0.337,67,80,5.01,3.31,0.367,1546.26,0.405,19.77
UPI02698,Mumbai,Android,Full,19,1-2y,28,7.21,206,436.17,816.43,87720.39,0.952,0.073,181,24,4,0.0205,1,0.0054,0.118,0.314,56,97,4.67,3.79,0.05,32699.95,0.486,21.04
UPI02699,Ahmedabad,Android,Full,26,2y+,26,8.18,199,112.38,331.51,18781.58,0.659,0.311,91,106,6,0.0397,0,0.0084,0.074,0.392,94,131,7.17,0.2,0.501,9195.1,0.308,27.24
UPI02700,Delhi,iOS,Premium,29,2y+,27,6.13,143,178.6,434.29,29090.13,0.534,0.419,69,73,3,0.035,3,0.0271,0.133,0.346,74,176,4.75,6.47,0.244,11843.17,0.37,24.74
UPI02701,Mumbai,Android,Minimum,1,0-6m,2,2.18,5,724.24,1945.49,4154.37,0.523,0.463,5,0,2,0.35,1,0.2,0.091,0.476,2,3,5.15,142.56,0.412,1327.05,0.39,100
UPI02702,Ahmedabad,Android,Premium,23,1-2y,25,8.32,207,147.65,382.14,26167.27,0.668,0.283,92,114,2,0.0116,2,0.0162,0.112,0.26,85,107,6.01,0.2,0.374,17687.87,0.358,31.09
UPI02703,Pune,Android,Full,1,0-6m,19,3.45,64,2358.85,8241.32,172001.18,0.732,0.253,30,32,2,0.0399,0,0.0061,0.104,0.302,34,61,3.55,13.2,0.381,71238.66,0.391,25.67
UPI02704,Kolkata,iOS,Full,21,1-2y,27,4.23,122,412.12,1372.77,42129.2,0.68,0.362,50,72,4,0.0376,3,0.0271,0.084,0.336,51,89,3.83,5.05,0.395,23494.47,0.375,34.63
UPI02705,Chennai,Android,Minimum,11,6-12m,26,7.7,176,130.27,362.97,20043.69,0.711,0.254,118,64,5,0.0351,4,0.0309,0.209,0.326,73,153,7.94,3.4,0.372,8651.68,0.444,34.3
UPI02706,Ahmedabad,iOS,Premium,29,2y+,18,6.24,127,431.95,1511.74,48769.17,0.817,0.174,104,20,2,0.0219,3,0.0311,0.113,0.271,39,76,5.64,7.99,0.609,31766.25,0.445,21.43
UPI02707,Delhi,Android,Full,14,1-2y,22,5.25,116,631.98,1678.77,72212.31,0.467,0.534,36,77,2,0.0254,0,0.0066,0.172,0.412,49,94,3.44,3.85,0.389,6990.92,0.307,20.44
UPI02708,Delhi,Android,Full,7,6-12m,11,2.73,19,937.14,1786.22,14753.65,0.713,0.265,2,16,3,0.1594,4,0.2,0.047,0.252,27,50,3.81,36.52,0.15,11162.55,0.431,62.74
UPI02709,Kolkata,Android,Minimum,41,2y+,17,4.45,90,1341.96,3757.8,124209.25,0.473,0.553,20,71,6,0.0721,1,0.0137,0.173,0.266,40,78,4.89,7.04,0.331,70233.78,0.334,16.58
UPI02710,Chennai,Android,Full,25,2y+,12,5.92,60,213.48,565.94,14195.14,0.923,0.106,50,8,4,0.0775,2,0.0337,0.119,0.241,37,68,6.85,11.32,0.22,7652.59,0.386,24.96
UPI02711,Pune,Android,Minimum,3,0-6m,14,2.84,23,776.97,2141.47,19667.94,0.902,0.086,17,4,6,0.2726,3,0.1337,0.167,0.407,47,59,7.11,31.51,0.304,11627.79,0.431,78.07
UPI02712,Delhi,iOS,Premium,15,1-2y,22,5.14,103,431.69,1424.11,42613.39,0.587,0.463,45,58,4,0.0458,0,0.0036,0.055,0.411,42,70,6.2,5.05,0.421,7770.81,0.412,22.17
UPI02713,Kolkata,Android,Full,38,2y+,9,1.12,11,499.38,1286.65,5688.95,0.562,0.454,2,11,3,0.2762,0,0.0084,0.103,0.477,10,17,3.04,67.6,0.484,1558.28,0.37,63.66
UPI02714,Hyderabad,Android,Minimum,9,6-12m,24,3.91,130,4158.64,4642.65,625401.16,0.777,0.233,104,29,1,0.0227,0,0.0014,0.141,0.28,39,61,3.78,5.31,0.05,210657.19,0.349,12.02
UPI02715,Chennai,Android,Full,8,6-12m,27,4.82,89,189.54,552.4,18642.42,0.68,0.342,65,24,8,0.0916,4,0.0546,0.184,0.324,65,125,4.45,8.24,0.647,8553.0,0.326,33.39
UPI02716,Bengaluru,iOS,Minimum,33,2y+,21,2.84,66,496.67,947.97,36853.21,0.554,0.425,25,36,2,0.0359,2,0.0317,0.106,0.332,58,108,4.63,5.74,0.283,13773.36,0.255,12.88
UPI02717,Hyderabad,Android,Full,17,1-2y,23,5.85,100,1015.03,2934.51,108982.07,0.849,0.166,75,23,4,0.0553,2,0.0277,0.132,0.351,59,105,8.78,8.29,0.417,73089.74,0.383,20.75
UPI02718,Pune,Android,Full,19,1-2y,19,4.33,69,1213.37,3888.89,75128.54,0.787,0.201,34,39,2,0.0298,1,0.0193,0.117,0.271,35,72,4.83,10.19,0.304,30041.41,0.438,17.35
UPI02719,Ahmedabad,Android,Full,36,2y+,19,6.28,144,704.04,1835.74,117170.37,0.801,0.22,91,49,5,0.0464,1,0.0108,0.089,0.343,39,51,7.34,5.33,0.453,40449.21,0.422,24.34
UPI02720,Hyderabad,Android,Minimum,28,2y+,5,0.97,6,462.12,1232.76,2723.88,0.512,0.534,6,1,0,0.0019,1,0.1677,0.09,0.477,10,16,2.4,120.46,0.341,4771.8,0.331,23.87
UPI02721,Delhi,Android,Full,32,2y+,15,6.13,83,509.94,1394.88,41672.84,0.928,0.063,71,12,5,0.0748,0,0.0031,0.104,0.249,43,83,5.0,9.68,0.44,25219.59,0.375,19.55
UPI02722,Hyderabad,Android,Full,18,1-2y,15,4.72,69,772.66,1407.07,55248.59,0.632,0.353,30,39,2,0.0425,1,0.0184,0.113,0.335,43,69,7.04,12.38,0.275,15745.62,0.415,26.91
UPI02723,Ahmedabad,Android,Full,32,2y+,28,5.01,147,249.94,708.7,36663.86,0.565,0.394,86,59,2,0.02,1,0.0136,0.187,0.321,67,107,8.75,2.28,0.32,12921.69,0.301,14.3
UPI02724,Bengaluru,Android,Full,1,0-6m,10,4.34,47,600,1234.75,30752.83,0.727,0.241,27,19,3,0.079,1,0.0277,0.105,0.227,19,23,3.93,18.51,0.289,11910.92,0.37,28.67
UPI02725,Hyderabad,Android,Premium,6,0-6m,29,6.94,172,360.12,1045.8,61951.48,0.651,0.325,73,99,7,0.0437,0,0.01,0.195,0.344,88,156,3.12,5.66,0.388,32316.4,0.363,37.59
UPI02726,Mumbai,iOS,Minimum,25,2y+,27,5.46,161,178.3,449.02,30286.71,0.684,0.351,111,52,0,0.0129,0,0.0084,0.198,0.305,83,182,5.69,8.95,0.165,6710.15,0.368,14.2
UPI02727,Mumbai,Android,Minimum,19,1-2y,7,1.1,7,238.63,417.1,1415.63,0.411,0.512,5,7,2,0.2971,2,0.2,0.066,0.335,6,8,3.04,104.39,0.186,50,0.244,85.13
UPI02728,Ahmedabad,Android,Minimum,27,2y+,31,8.04,283,248.1,784.81,66011.15,0.527,0.473,148,137,8,0.0419,0,0.0029,0.083,0.264,105,240,2.06,4.35,0.423,9545.53,0.315,41.07
UPI02729,Kolkata,Android,Full,25,2y+,25,1.62,61,659.4,1994.3,42524.59,0.568,0.385,28,34,5,0.0843,0,0.0052,0.17,0.404,62,79,3.71,14.69,0.459,30867.68,0.311,26.55
UPI02730,Chennai,iOS,Minimum,13,1-2y,10,0.57,1,566.32,1641.09,488.16,0.373,0.564,0,1,2,0.35,0,0.0092,0.136,0.234,19,23,2.61,250,0.508,1362.59,0.186,75.75
UPI02731,Bengaluru,iOS,Minimum,2,0-6m,15,9.52,131,722.73,2193.97,111272.77,0.795,0.188,81,47,10,0.0893,2,0.0161,0.18,0.295,28,40,3.88,5.27,0.428,56250.29,0.384,40.91
UPI02732,Chennai,Android,Full,25,2y+,24,7.1,194,75.51,243.89,15010.51,0.552,0.467,74,122,8,0.0438,0,0.0084,0.174,0.301,80,182,5.09,7.56,0.332,14441.74,0.288,24.22
UPI02733,Delhi,iOS,Minimum,27,2y+,13,6.21,92,3526.23,12919.65,345743.2,0.541,0.421,39,52,9,0.1171,4,0.0499,0.755,0.428,39,94,10.77,7.76,0.533,179424.38,0.389,61.82
UPI02734,Ahmedabad,Android,Full,17,1-2y,22,6.53,165,255.43,485.33,39050.81,0.541,0.45,94,69,3,0.0318,0,0.0073,0.197,0.324,66,118,8.17,3.77,0.295,6175.12,0.389,17.69
UPI02735,Mumbai,iOS,Full,1,0-6m,22,7.23,146,326.51,934.24,52000.85,0.236,0.85,30,114,16,0.1244,12,0.089,0.507,0.566,56,97,12.87,1.95,0.61,24264.37,0.232,82.26
UPI02736,Mumbai,Android,Minimum,17,1-2y,13,5.84,76,604.57,1375.52,51758.24,0.791,0.2,61,15,6,0.0815,4,0.0527,0.142,0.372,32,50,4.17,9.7,0.414,31365.29,0.476,41.09
UPI02737,Ahmedabad,Android,Premium,19,1-2y,5,2.87,10,500.69,1826.16,4196.53,0.44,0.623,10,0,0,0.0084,0,0.0067,0.035,0.196,6,10,5.75,75.66,0.59,2837.53,0.254,11.52
UPI02738,Bengaluru,Android,Minimum,6,0-6m,7,5.17,47,896.62,1606.32,45441.37,0.813,0.16,33,9,1,0.033,2,0.0469,0.16,0.31,15,28,4.33,16.15,0.265,32555.57,0.393,24.41
UPI02739,Mumbai,Android,Premium,18,1-2y,4,1.21,2,561.34,1819.1,1201.46,0.615,0.352,2,2,1,0.35,0,0.0046,0.082,0.19,2,3,5.95,250,0.615,1406.58,0.337,78.1
UPI02740,Ahmedabad,Android,Full,38,2y+,19,2.94,61,134.68,423.58,6748.5,0.614,0.38,32,28,0,0.012,2,0.0363,0.189,0.383,67,99,5.29,11.47,0.443,2907.76,0.405,37.52
UPI02741,Ahmedabad,Android,Premium,15,1-2y,15,1.02,26,4913.08,14316.77,112388.35,0.765,0.229,21,4,2,0.0858,1,0.0396,0.12,0.261,38,59,3.8,28.54,0.308,54886.37,0.408,23.82
UPI02742,Mumbai,Android,Minimum,29,2y+,16,3.64,43,2143.39,4556.3,87340.91,0.625,0.398,23,21,3,0.07,2,0.0547,0.031,0.378,25,35,6.37,12.86,0.28,37329.13,0.432,27.07
UPI02743,Mumbai,Android,Minimum,10,6-12m,27,6.73,148,99.39,222.46,12319.51,0.631,0.405,80,67,7,0.0538,1,0.0151,0.164,0.361,59,118,5.09,4.21,0.287,9062.26,0.395,26.33
UPI02744,Mumbai,Android,Full,18,1-2y,18,2.92,41,600,2262.02,20415.38,0.776,0.25,39,2,0,0.0067,0,0.0068,0.066,0.306,36,64,5.92,18.08,0.623,2045.25,0.465,2.77
UPI02745,Delhi,Android,Full,8,6-12m,13,3.35,42,1039.76,2939.84,36038.57,0.866,0.143,32,9,3,0.083,1,0.0252,0.067,0.268,34,51,3.28,17.17,0.215,12096.67,0.439,28.53
UPI02746,Kolkata,Android,Full,18,1-2y,1,0.63,2,582.25,1274.46,988.74,0.534,0.428,2,0,1,0.35,1,0.2,0.118,0.254,3,5,2.93,250,0.389,2015.16,0.372,87.87
UPI02747,Kolkata,Android,Premium,11,6-12m,24,10.27,233,183.11,401.75,49610.91,0.504,0.491,115,116,3,0.0154,0,0.0039,0.193,0.308,60,143,5.64,0.95,0.278,10044.13,0.345,29.32
UPI02748,Mumbai,Android,Full,18,1-2y,2,16.21,28,3840.05,17320.02,93870.54,0.466,0.54,13,19,26,0.35,14,0.2,0.338,0.493,14,36,7.22,26.01,0.76,20906.15,0.366,100
UPI02749,Pune,iOS,Full,16,1-2y,12,11.69,147,2574.58,9345.73,407188.8,0.581,0.478,78,67,12,0.0934,11,0.0804,0.589,0.325,48,86,9.18,8.01,0.633,157183.56,0.274,65.76
UPI02750,Chennai,Android,Full,20,1-2y,16,3.18,46,1098.63,2926.02,57103.72,0.818,0.171,27,14,6,0.1336,3,0.0728,0.067,0.309,47,92,5.29,14.49,0.359,20783.95,0.43,43.84
UPI02751,Ahmedabad,Android,Premium,13,1-2y,7,2.46,12,491.4,1564.41,6297.57,0.43,0.59,1,12,1,0.0919,0,0.0046,0.071,0.332,10,10,4.94,60.72,0.41,3891.56,0.353,30.49
UPI02752,Chennai,Android,Minimum,4,0-6m,24,7.24,178,197.24,677.47,30566.01,0.636,0.338,81,98,8,0.0471,1,0.0099,0.137,0.337,87,169,6.51,0.2,0.477,6476.73,0.34,27.18
UPI02753,Hyderabad,Android,Minimum,9,6-12m,6,1.95,14,1098.72,3534.13,13771.27,0.781,0.22,7,12,8,0.35,3,0.2,0.069,0.243,20,30,5.7,56.19,0.21,3318.87,0.372,87.52
UPI02754,Bengaluru,Android,Full,14,1-2y,21,5.33,123,766.92,2003.62,106979.35,0.787,0.22,67,52,5,0.0547,3,0.0306,0.045,0.358,44,73,8.57,4.92,0.321,75395.77,0.349,32.49
UPI02755,Mumbai,Android,Premium,28,2y+,26,5.15,132,184.7,501.66,28494.69,0.506,0.519,36,93,7,0.0561,2,0.0221,0.141,0.373,85,135,6.28,2.67,0.295,16930.27,0.288,29.36
UPI02756,Delhi,Android,Full,18,1-2y,11,3.21,39,509.44,1331.63,20252.34,0.699,0.331,23,18,4,0.1027,0,0.0054,0.075,0.222,23,25,6.72,17.14,0.351,13135.8,0.393,29.05
